"관리번호","무인민원발급기명","설치장소주소","설치장소상세위치","평일시작시분","평일종료시분","휴일시작시분","휴일종료시분","운영시간참고내용","설치운영URL","사용여부명","장애인편의발급기형태","시각장애인용키패드","시각장애인용음성안내","청각장애인용화면안내","점자라벨부착","이어폰소켓","촉각(전자)모니터","화면확대기능","휠체어탄사용자조작","최종수정일자"
"531","연세대학교 치과대학병원","서울특별시 서대문구 연세로 50-1, 세브란스병원 치과대학병원 2층 (신촌동)","2층 원무?접수창구 맞은편","06:00 ","23:00 ","06:00 ","23:00 ","","https://www.sdm.go.kr/civil/print/automaic.do","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-01-26 10:10:42"
"503","까치산역","서울특별시 강서구 강서로 지하 54(화곡동)[화곡동 662-5 까치산역]","까치산역 중앙 통로","05:00 ","02:00 ","05:00 ","02:00 ","","https://www.gangseo.seoul.kr/gs0101071","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-08-28 10:07:41"
"507","아산병원 신관","서울특별시 송파구 올림픽로43길 88(풍납동)","서울아산병원 신관 소아응급센터 옆","00:00 ","2400  ","00:00 ","2400  ","365일 24시간(03:00~03:30 시스템운영점검 일시중단)","https://www.songpa.go.kr/www/contents.do?key=2027&","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-07-01 09:01:37"
"417","종암동주민센터","서울특별시 성북구 종암로 98-8(종암동)","출입구 우측","08:30 ","18:00 ","      ","      ","","https://www.sb.go.kr/PageLink.do?link=forward:use/PageContent.do&tempParam1=&menuNo=01000000&subMenuNo=01040000&thirdMenuNo=01040100&fourthMenuNo=","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-01-27 09:33:59"
"415","길음1동주민센터","서울특별시 성북구 길음로 92(길음동)","현관입구 좌측","08:30 ","18:00 ","      ","      ","","https://www.sb.go.kr/PageLink.do?link=forward:use/PageContent.do&tempParam1=&menuNo=01000000&subMenuNo=01040000&thirdMenuNo=01040100&fourthMenuNo=","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-01-27 09:33:49"
"510","개봉2동주민센터","서울특별시 구로구 개봉로16가길 17, 개봉2동주민센터 (개봉동)","민원실 입구","09:00 ","18:00 ","      ","      ","주말(공휴일) 이용 불가","https://www.guro.go.kr/www/contents.do;jsessionid=2B2734DF1E4BDABE4C4C17EA2A087147.3c9fdff513c606261?key=1625&","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-01-26 10:10:36"
"503","구로역","서울특별시 구로구 구로중앙로 174(구로동)","2번 출구 화장실 옆","05:00 ","01:00 ","05:00 ","01:00 ","지하철역별 운영시간 내 발급기 이용가능","https://www.guro.go.kr/www/contents.do;jsessionid=2B2734DF1E4BDABE4C4C17EA2A087147.3c9fdff513c606261?key=1625&","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-01-26 10:00:18"
"502","개봉역","서울특별시 구로구 경인로40길 47(개봉동)","1번출구 화장실 옆","05:00 ","01:00 ","05:00 ","01:00 ","지하철역별 운영시간 내 발급기 이용가능","https://www.guro.go.kr/www/contents.do;jsessionid=2B2734DF1E4BDABE4C4C17EA2A087147.3c9fdff513c606261?key=1625&","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-01-26 09:59:10"
"501","온수역","서울특별시 구로구 부일로 872(궁동)","7호선 2번출구 매표소 앞","05:00 ","01:00 ","05:00 ","01:00 ","지하철역별 운영시간 내 발급기 사용가능","https://www.guro.go.kr/www/contents.do;jsessionid=2B2734DF1E4BDABE4C4C17EA2A087147.3c9fdff513c606261?key=1625&","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-01-26 09:58:18"
"406","강서세무서","서울특별시 강서구 마곡서1로 60(마곡동)[서울특별시 강서구 마곡동 745번지 1호]","강서세무서 1층 로비","09:00 ","18:00 ","      ","      ","주말 및 공휴일 이용 불가","https://www.gangseo.seoul.kr/gs0101071","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-08-28 10:08:14"
"524","스마트도서관 옆(옥외)","서울특별시 금천구 시흥대로73길 70, 금천구청종합청사 (시흥동)","금천구청 앞 맞은편 광장","00:00 ","2400  ","00:00 ","2400  ","","http://www.geumcheon.go.kr/html/048/048001005.html","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","제공","제공","가능","2026-08-21 15:31:52"
"405","오금동주민센터","서울특별시 송파구 중대로25길 5, 오금동주민센터 (오금동)","주민센터 민원실 내","09:00 ","18:00 ","      ","      ","","https://www.songpa.go.kr/www/contents.do?key=2027&","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-07-01 09:01:37"
"516","서울성모병원","서울특별시 서초구 반포대로 222(반포동)[서울특별시 서초구 반포동 123번지 2호]","1층 비즈니스룸","00:00 ","2400  ","00:00 ","2400  ","","http://www.seocho.go.kr/site/seocho/01/10101050000002015070109.jsp","사용","장애인 편의 기능 포함(일반)","제공","제공","제공","부착","제공","미제공","제공","불가능","2026-01-26 18:45:50"
"504","서초4동주민센터2","서울특별시 서초구 서운로26길 3, 서초4동열린문화센터(서초4동주민센터) (서초동)","2층 민원실","08:00 ","21:00 ","      ","      ","야간, 주말 및 공휴일 등 근무시간 외에는 이용 불가","http://www.seocho.go.kr/site/seocho/01/10101050000002015070109.jsp","사용","장애인 편의 기능 포함(일반)","제공","제공","제공","부착","제공","미제공","제공","불가능","2026-01-26 18:40:22"
"503","서초4동주민센터1","서울특별시 서초구 서운로26길 3, 서초4동열린문화센터(서초4동주민센터) (서초동)","1층","00:00 ","2400  ","00:00 ","2400  ","야간, 주말 및 공휴일 등 근무시간 외에는 이용 불가","http://www.seocho.go.kr/site/seocho/01/10101050000002015070109.jsp","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-01-26 18:40:06"
"508","왕십리도선동주민센터 KIOSK","서울특별시 성동구 마장로 141(상왕십리동)","왕십리도선동주민센터 1층","00:00 ","2400  ","00:00 ","2400  ","24시간 운영","http://www.sd.go.kr/sd/main.do?mCode=13A030030000&op=mainSub&lay=5","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","제공","제공","가능","2026-09-02 17:38:59"
